Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2036-01-01,30.82,53.61,21.44,15.01,20.71,51.66,13.92,59.66,28.84,43.85
2036-01-02,30.560000000000002,53.61,21.44,15.01,20.71,51.66,13.92,59.16,28.6,43.61
2036-01-03,30.560000000000002,53.61,21.44,15.01,20.705,51.66,13.92,59.16,28.6,43.61
2036-01-04,30.560000000000002,53.61,21.44,15.01,20.7,51.66,13.92,59.16,28.6,43.61
2036-01-05,30.560000000000002,53.61,21.44,15.01,20.7,51.66,13.92,59.16,28.6,43.61
2036-01-06,30.564999999999998,53.61,21.44,15.01,20.7,51.66,13.92,59.16,28.595,43.605000000000004
2036-01-07,30.564999999999998,53.61,21.44,15.01,20.7,51.66,13.92,59.16,28.595,43.605000000000004
2036-01-08,30.564999999999998,53.61,21.44,15.01,20.7,51.66,13.92,59.16,28.595,43.605000000000004
2036-01-09,30.57,53.61,21.44,15.01,20.69,51.665,13.92,59.165,28.595,43.605000000000004
2036-01-10,30.57,53.61,21.44,15.01,20.69,51.67,13.92,59.17,28.6,43.61
2036-01-11,30.57,53.61,21.44,15.01,20.69,51.67,13.92,59.17,28.6,43.61
2036-01-12,30.57,53.61,21.44,15.01,20.69,51.67,13.92,59.17,28.6,43.61
2036-01-13,30.57,53.61,21.44,15.01,20.69,51.67,13.92,59.17,28.6,43.61
2036-01-14,30.57,53.61,21.44,15.01,20.68,51.67,13.92,59.17,28.6,43.61
2036-01-15,30.57,53.61,21.44,15.01,20.68,51.67,13.92,59.17,28.6,43.61
2036-01-16,30.575,53.61,21.44,15.01,20.68,51.67,13.92,59.17,28.595,43.605000000000004
2036-01-17,30.575,53.61,21.44,15.01,20.68,51.67,13.92,59.17,28.595,43.605000000000004
2036-01-18,30.575,53.61,21.44,15.01,20.68,51.67,13.92,59.17,28.595,43.605000000000004
2036-01-19,30.575,53.61,21.44,15.01,20.67,51.67,13.92,59.17,28.595,43.605000000000004
2036-01-20,30.575,53.61,21.44,15.01,20.67,51.67,13.92,59.17,28.595,43.605000000000004
2036-01-21,30.575,53.61,21.44,15.01,20.67,51.67,13.92,59.17,28.595,43.605000000000004
2036-01-22,30.835,53.61,21.44,15.01,20.67,51.675,13.92,59.675,28.84,43.85
2036-01-23,30.58,53.61,21.44,15.01,20.67,51.68,13.92,59.18,28.6,43.61
2036-01-24,30.58,53.61,21.44,15.01,20.66,51.68,13.92,59.18,28.6,43.61
2036-01-25,30.58,53.61,21.44,15.01,20.66,51.68,13.92,59.18,28.6,43.61
2036-01-26,30.58,53.61,21.44,15.01,20.66,51.68,13.92,59.18,28.6,43.61
2036-01-27,30.585,53.61,21.44,15.01,20.66,51.68,13.92,59.18,28.595,43.605000000000004
2036-01-28,30.585,53.61,21.44,15.01,20.66,51.68,13.92,59.18,28.595,43.605000000000004
2036-01-29,30.585,53.61,21.44,15.01,20.655,51.68,13.92,59.18,28.595,43.605000000000004
2036-01-30,30.585,53.61,21.44,15.01,20.65,51.68,13.92,59.18,28.595,43.605000000000004
2036-01-31,30.585,53.61,21.44,15.01,20.65,51.68,13.92,59.18,28.595,43.605000000000004
2036-02-01,30.01,47.81,19.12,13.39,21.14,52.34,14.25,57.34,27.33,40.72
2036-02-02,29.75,47.81,19.12,13.39,21.14,52.34,14.25,56.84,27.09,40.480000000000004
2036-02-03,30.01,47.81,19.12,13.39,21.13,52.34,14.25,57.34,27.33,40.72
2036-02-04,30.01,47.81,19.12,13.39,21.13,52.34,14.25,57.34,27.33,40.72
2036-02-05,30.02,47.81,19.12,13.39,21.13,52.35,14.25,57.35,27.33,40.72
2036-02-06,29.759999999999998,47.81,19.12,13.39,21.125,52.35,14.25,56.85,27.09,40.480000000000004
2036-02-07,30.02,47.81,19.12,13.39,21.12,52.35,14.25,57.35,27.33,40.72
2036-02-08,30.02,47.81,19.12,13.39,21.12,52.35,14.25,57.35,27.33,40.72
2036-02-09,30.02,47.81,19.12,13.39,21.12,52.35,14.25,57.35,27.33,40.72
2036-02-10,29.759999999999998,47.81,19.12,13.39,21.11,52.35,14.25,56.85,27.09,40.480000000000004
2036-02-11,30.025,47.81,19.12,13.39,21.11,52.35,14.25,57.35,27.325,40.715
