Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2038-01-01,36.85,53.61,21.44,15.01,20.7,57.31,13.92,64.31,27.46,42.47
2038-01-02,37.14,53.61,21.44,15.01,20.695,57.31,13.92,64.81,27.67,42.68
2038-01-03,37.144999999999996,53.61,21.44,15.01,20.69,57.31,13.92,64.81,27.665,42.675
2038-01-04,37.144999999999996,53.61,21.44,15.01,20.69,57.31,13.92,64.81,27.665,42.675
2038-01-05,37.144999999999996,53.61,21.44,15.01,20.69,57.31,13.92,64.81,27.665,42.675
2038-01-06,37.144999999999996,53.61,21.44,15.01,20.685000000000002,57.31,13.92,64.81,27.665,42.675
2038-01-07,37.155,53.61,21.44,15.01,20.68,57.32,13.92,64.82,27.665,42.675
2038-01-08,37.155,53.61,21.44,15.01,20.68,57.32,13.92,64.82,27.665,42.675
2038-01-09,37.155,53.61,21.44,15.01,20.68,57.32,13.92,64.82,27.665,42.675
2038-01-10,37.155,53.61,21.44,15.01,20.675,57.32,13.92,64.82,27.665,42.675
2038-01-11,37.155,53.61,21.44,15.01,20.67,57.32,13.92,64.82,27.665,42.675
2038-01-12,37.44,53.61,21.44,15.01,20.67,57.32,13.92,65.32,27.88,42.89
2038-01-13,37.165000000000006,53.61,21.44,15.01,20.67,57.33,13.92,64.83,27.665,42.675
2038-01-14,37.165000000000006,53.61,21.44,15.01,20.665,57.33,13.92,64.83,27.665,42.675
2038-01-15,37.165000000000006,53.61,21.44,15.01,20.66,57.33,13.92,64.83,27.665,42.675
2038-01-16,37.165000000000006,53.61,21.44,15.01,20.66,57.33,13.92,64.83,27.665,42.675
2038-01-17,37.17,53.61,21.44,15.01,20.66,57.33,13.92,64.83,27.66,42.67
2038-01-18,37.17,53.61,21.44,15.01,20.655,57.335,13.92,64.83500000000001,27.665,42.675
2038-01-19,37.175,53.61,21.44,15.01,20.65,57.34,13.92,64.84,27.665,42.675
2038-01-20,37.175,53.61,21.44,15.01,20.65,57.34,13.92,64.84,27.665,42.675
2038-01-21,37.18,53.61,21.44,15.01,20.65,57.34,13.92,64.84,27.66,42.67
2038-01-22,37.18,53.61,21.44,15.01,20.64,57.34,13.92,64.84,27.66,42.67
2038-01-23,37.18,53.61,21.44,15.01,20.64,57.34,13.92,64.84,27.66,42.67
2038-01-24,37.185,53.61,21.44,15.01,20.64,57.345,13.92,64.845,27.66,42.67
2038-01-25,37.19,53.61,21.44,15.01,20.64,57.35,13.92,64.85,27.66,42.67
2038-01-26,37.19,53.61,21.44,15.01,20.63,57.35,13.92,64.85,27.66,42.67
2038-01-27,37.19,53.61,21.44,15.01,20.63,57.35,13.92,64.85,27.66,42.67
2038-01-28,37.19499999999999,53.61,21.44,15.01,20.63,57.35,13.92,64.85,27.655,42.665000000000006
2038-01-29,37.19499999999999,53.61,21.44,15.01,20.63,57.35,13.92,64.85,27.655,42.665000000000006
2038-01-30,37.19499999999999,53.61,21.44,15.01,20.62,57.355000000000004,13.92,64.85499999999999,27.66,42.67
2038-01-31,37.205,53.61,21.44,15.01,20.62,57.36,13.92,64.86,27.655,42.665000000000006
2038-02-01,37.46,47.81,19.12,13.39,21.11,58.75,14.25,63.75,26.29,39.68
2038-02-02,37.46,47.81,19.12,13.39,21.105,58.76,14.25,63.76,26.3,39.69
2038-02-03,37.175,47.81,19.12,13.39,21.1,58.76,14.25,63.26,26.085,39.475
2038-02-04,37.47,47.81,19.12,13.39,21.1,58.76,14.25,63.76,26.29,39.68
2038-02-05,37.474999999999994,47.81,19.12,13.39,21.095,58.77,14.25,63.77,26.295,39.685
2038-02-06,37.48,47.81,19.12,13.39,21.09,58.77,14.25,63.77,26.29,39.68
